"","id","Sexo","AEO01","AEO02","AEO03","AEO04","AEO05","AEO06","ACSF01","ACSF02","ACSF03","ACSF04","ACSF05","ACSF06","ACSF07","ACSF08","ACSF09","ACSF10","ACSF11","ACSF12","ACSF13","ACP01","ACP02","ACP03","ACP04","ACP05","ACP06","ACP07","ACP08","ACP09","ACP10","ACP11","ACP12","ACP13","ACP14","PPC01","PPC02","PPC03","PPC04","PPC05","PPC06","PPC07","PPC08","PPC09","PPC10","PPC11","PPC12","PPC13","PPC14","PPC15","PPC16","PPC17","PPC18","PPC19","EEC01","EEC02","EEC03","EEC04","EEC05","EEC06","EEC07","EEC08","EEC09","AEO","MP","MF","ACSF","AG","DV","ACP","AUTEN","BALAN","CRESC","EEC","ACSF_MP","ACSF_MF","ACP_total","ACP_AG","ACP_DV","PPC_total","PPC_AUTEN","PPC_BALAN","PPC_CRESC","EEC_total"
"247",247,2,4,4,5,5,4,5,2,2,2,3,3,5,3,4,4,4,5,3,1,5,4,3,4,5,4,4,4,3,3,4,4,3,3,3,4,4,5,5,5,5,5,4,4,4,5,3,3,4,3,3,4,4,4,3,3,4,4,5,3,5,5,0.359010412096639,-0.210691326717939,0.261933892074286,-0.211332383464986,-0.178245623758415,-0.165134474480648,-0.212028252763144,-0.136575018618626,0.162951556359828,-0.0947957688344768,-0.192340717061001,3,2.5,3.5,4,3.5,3.5,4,4.5,4,4.5
"248",248,1,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,3,5,2,2,3,5,5,5,5,2,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1.00926747909532,1.15295462519703,1.31297498214145,0.0684305351268091,1.37987806425066,0.81400179156019,1.02948140308419,0.140063801667573,-0.149377389176107,0.385974719607145,1.4835373091644,5,5,3,5,5,3.8,4.28571428571429,3.16666666666667,4.4,5
"249",249,1,4,4,5,5,4,4,5,5,5,4,4,5,5,5,4,4,5,4,2,5,4,2,2,2,4,3,3,4,3,2,2,3,2,5,5,4,2,4,4,5,5,5,5,5,5,1,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,0.121895985136939,0.532895384706599,0.501980851993544,0.140253656150881,-0.991480930911908,-0.428529613959815,-0.991571647734316,0.436906084473464,0.432341650750099,0.524322917131551,1.4835373091644,5,3,3.5,3.5,2.5,4.66666666666667,4.71428571428571,4.33333333333333,4.66666666666667,5
"250",250,1,2,4,4,5,2,3,5,5,1,1,5,2,1,5,5,5,5,5,5,3,5,5,5,5,5,4,3,4,4,4,4,3,4,5,4,4,3,4,4,5,5,4,3,4,5,4,5,3,5,3,5,4,4,4,3,4,4,4,3,4,4,-0.562178797664034,-0.65077175066689,1.36814928187307,-0.972646539376919,0.778522116476784,0.216741030243455,0.602582368458874,-0.231991172385784,-0.0196857216695723,0.0597325391516375,-0.27820074500684,3,5,4,4.5,4,3.8,4,4,4.33333333333333,4
"251",251,1,4,2,4,5,4,4,5,1,3,1,1,5,3,5,5,5,5,5,5,3,2,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,3,4,4,5,5,5,5,4,3,1,5,5,2,5,4,2,4,5,5,5,5,5,5,5,5,-0.270713171184476,-0.424532713553044,1.3611680748475,-0.850028211389344,0.363937186034218,0.23389721147971,0.471763802558199,0.256637499776284,0.21681430658152,0.329588506321832,0.9969377797456,4,5,3.5,3.5,4.5,3.8,4.42857142857143,4.16666666666667,4.4,4.5
"252",252,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1.00926747909532,0.75961008846673,1.32482436113374,-0.11132741112291,1.37987806425066,0.81400179156019,1.49303352563481,0.905261075336543,0.738103640208738,1.18745121605204,1.4835373091644,5,5,5,5,5,5,5,4.5,5,5
"253",253,1,2,4,2,5,5,4,5,3,2,2,2,2,2,4,4,5,5,3,3,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,3,3,5,5,5,5,5,5,5,5,1,5,1,5,-0.403815126194898,-0.779375957863628,0.55920825788406,-0.746258114595197,1.19737585989623,0.584273602478382,1.25516813097274,0.748645382364399,0.29775899357896,1.01775981919524,0.585369813001288,3,4,5,5,4.75,4.25,5,4,5,5
"254",254,1,5,4,5,5,5,5,5,5,1,1,1,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,2,5,5,5,2,5,5,3,5,4,3,5,5,5,5,5,5,5,0.718928055565306,-0.60610375243274,1.36676226392718,-1.00816293136172,0.858723649220906,0.098403475198182,0.556322987960349,0.662847676578868,0.0370095598666971,0.926040948043382,0.52956622694542,3,5,3,5,2,3.8,5,3.5,5,4.5
"255",255,1,2,4,4,5,4,3,5,5,5,5,5,5,1,5,5,1,1,5,5,5,4,5,5,5,5,1,5,5,5,5,1,4,1,5,5,5,1,2,2,5,5,5,5,5,5,1,5,2,3,5,5,1,5,5,3,5,2,3,5,5,5,-0.428081771454759,0.788568783549334,0.0842798687442664,0.412744346250577,0.218970372510836,0.155492892970475,0.261062239644324,0.116910480573926,-0.0796617251843043,0.45339489136024,0.397589041213871,5,3,4,2.5,3,3.22222222222222,4,3.33333333333333,5,5
"256",256,1,5,5,3,2,4,3,5,5,1,1,5,2,1,5,1,1,5,5,5,4,4,3,4,4,4,3,4,3,3,4,4,4,4,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,1,5,1,5,5,3,3,3,3,3,3,3,3,-0.336326592575246,-0.640257648919268,0.750830734009414,-0.740476254760258,-0.502551607756051,-0.238137508452296,-0.490557340676841,0.662871424251076,0.251477635680022,0.777560976708049,-0.638191871723897,3,3,4,3.5,3.75,5,5,3.66666666666667,5,4
"257",257,2,1,4,4,4,4,4,1,4,3,3,4,4,3,4,3,3,3,3,3,1,4,3,4,4,4,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,-0.494951791116217,-0.207880569266838,0.0360701331116602,-0.144480009924505,-0.502551607756051,-0.238137508452296,-0.490557340676841,-0.283756628060413,-0.20785648659433,-0.22481763687416,-0.201048700824937,3.5,3,4,3.5,3.75,3.66666666666667,3.85714285714286,3.83333333333333,4,4
"258",258,1,5,4,4,5,5,5,5,1,1,1,5,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,5,1,5,1,5,5,3,1,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,0.459870320537518,-0.890328081408246,1.37568185572722,-1.17831262966234,0.639374885930818,-0.267869282759652,0.485347454856094,0.409485966669442,-0.385505385740962,0.35151242638064,1.4835373091644,1,5,5,5,2,5,5,2.66666666666667,3.57142857142857,5
"259",259,2,5,2,1,1,2,5,5,5,3,5,1,5,1,5,1,5,5,5,5,5,5,1,1,5,5,5,5,1,5,1,5,5,1,2,5,3,4,1,1,5,1,5,3,5,1,1,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,-0.757211677491532,-0.111963837564185,1.35146309126447,-0.667292978046067,-0.202471573744429,-0.456545248984838,-0.152203998581741,-0.489845947542127,-0.540365768300248,-0.499134966361911,-0.201048700824937,4,5,5,5,2,3.25,3.42857142857143,3.16666666666667,3,4
"260",260,2,5,5,5,5,5,5,1,1,1,5,1,5,1,5,5,5,5,5,5,1,1,1,1,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,3,4,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1.00926747909532,-0.280768908717657,1.35669695617433,-0.813037010120208,-0.43911206121359,-0.027176237012322,-0.317145631713105,0.356775056969543,0.379245624892684,0.341038421274645,1.4835373091644,3,5,3,3,4,4.66666666666667,4.42857142857143,4.5,4.25,5
"261",261,2,4,4,3,3,2,3,1,5,5,1,5,5,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,5,5,5,5,5,1,5,5,5,2,3,4,5,5,3,5,1,4,1,3,2,5,5,5,3,5,5,5,5,5,5,5,5,5,-0.702658648721323,0.26199026995373,-1.22100480528672,0.787262487649581,0.618462548446651,0.455308207885316,0.808505557816024,0.015797835370824,-0.245975738458153,-0.276929436361451,1.4835373091644,5,1,5,3,4,3.71428571428571,4.42857142857143,3.16666666666667,3.75,5
"262",262,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,1.00926747909532,1.15295462519703,1.31297498214145,0.0684305351268091,1.37987806425066,0.81400179156019,1.49303352563481,-0.237241756083866,-0.147275056793212,-0.167835960229187,-0.201048700824937,5,5,5,5,5,4,4,4,4,4
"263",263,1,5,5,3,5,4,4,5,4,3,3,3,4,4,4,4,2,5,4,5,5,5,5,4,4,4,3,4,3,3,3,3,3,4,3,4,4,5,4,5,4,5,5,5,5,4,4,4,4,3,4,5,3,5,5,5,5,5,5,5,5,5,0.0749387250246702,-0.292115592693874,0.614942289892522,-0.489093637780507,-0.252485357267103,-0.254810313077012,-0.333192865355829,-0.0207821157356365,0.404185952025004,0.1712122184829,1.4835373091644,3.5,3.5,4,4,3.25,3.5,3.85714285714286,4.83333333333333,4.33333333333333,5
"264",264,2,4,5,5,4,4,3,5,5,1,5,1,5,5,5,5,1,1,1,5,5,5,1,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,1,1,5,5,5,5,2,5,4,5,5,1,5,5,5,4,4,4,4,4,3,4,3,4,-0.0364933937137604,-0.00657123378789933,-0.637037965455113,0.182639409971767,0.470787168487622,-0.0149845727018784,0.216629369431192,0.449085236727072,0.322541716993511,0.78740711616084,-0.201048700824937,3,3,3,5,3.75,5,4.42857142857143,3.83333333333333,5,4
"265",265,2,5,4,3,5,5,5,5,1,1,1,1,2,5,5,1,5,1,1,1,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,2,5,3,4,5,3,5,4,5,1,5,5,1,5,5,5,5,5,5,5,5,2,5,5,2,0.264125106824232,-0.953649387149057,-0.550898348044844,-0.306666592522245,0.997464350901641,0.308123194764119,1.07763483413454,0.41246672384217,0.268758699850828,0.230625273664059,0.576009986841172,3,3,5,5,3,5,4.85714285714286,4,4.33333333333333,3.5
"266",266,1,5,4,4,5,5,5,5,5,5,3,3,5,4,5,4,2,2,3,3,5,4,4,4,4,5,4,1,2,4,4,3,3,3,5,5,5,4,4,3,5,3,4,5,3,3,4,4,3,2,4,3,3,5,5,5,5,4,5,5,5,5,0.459870320537518,0.194320316957616,-0.173206869114191,0.213434518213745,-0.245205696963015,-0.293347536149002,-0.306712835775142,0.0270428593817079,-0.399104990067718,-0.0564762972202094,1.26102331843272,5,2.5,3.5,4,3,3.8,4.42857142857143,3.16666666666667,4,5
"267",267,1,5,5,5,4,4,5,5,5,1,1,1,5,1,5,5,1,1,1,1,5,5,1,5,5,5,5,1,5,1,1,5,1,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,1,5,5,5,4,5,5,5,5,1,5,3,5,0.585780105205325,-0.689696175758552,-1.19108194347995,0.0296417388820115,0.637457899304038,0.2983307557449,0.404256320117185,0.616934884857144,0.857106135968376,0.883529196744088,0.491815589251955,3,1,3,5,4,5,4.57142857142857,5,5,4.5
"268",268,1,4,4,4,4,4,4,5,5,1,1,5,5,1,5,1,1,5,5,1,1,5,5,5,5,5,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,4,4,5,5,5,5,5,5,4,4,5,5,4,-0.202946005922699,-0.156299143396222,0.317934536295696,-0.140260161348177,0.282859210168252,-0.212515087248986,0.222978979795208,0.729697135622614,0.722596826167006,1.00515228620085,0.855379860797541,3,1,5,3,3,4.66666666666667,4.85714285714286,4.66666666666667,5,4.5
"269",269,2,5,5,5,3,5,5,5,1,1,1,1,2,5,5,5,1,1,1,5,5,5,1,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,3,4,5,2,1,0.648182588344482,-0.952406329624388,-0.617124256818028,-0.379626539202178,0.536327837729812,0.111349220617638,0.308879480529975,0.872125984801817,0.950725894608111,0.941879019184353,-0.200913598867704,3,3,3,5,4,5,5,5,4.75,3
"270",270,1,4,4,5,5,4,5,5,5,3,2,1,4,1,5,5,1,3,3,3,3,5,3,5,5,5,3,5,3,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,5,1,5,5,0.359010412096639,-0.588604959055273,-0.161735284369253,-0.303566881201918,0.523894640062435,0.281716030473384,0.594271353485007,0.463387488860582,0.306936230889084,0.677536348941529,0.726215242384795,4,2,5,4,4.5,4.66666666666667,4.71428571428571,4.5,4.66666666666667,5
"271",271,1,4,4,3,3,5,2,5,4,3,2,4,4,2,4,2,1,1,3,4,4,5,2,3,5,5,4,5,5,2,5,3,3,3,5,5,5,2,3,2,5,2,1,4,1,5,2,4,2,3,2,2,4,5,3,4,4,1,1,1,1,1,-0.564566555557283,-0.303948503560123,-0.355870236907076,-0.0532843130892554,0.171350602818418,0.223049791386028,0.177666699407041,-0.37635320870613,-0.894272897213621,-0.572498646428081,-0.863253554665691,3.5,2.5,4,4.5,4,3.28571428571429,4,1.83333333333333,3.75,3
"272",272,1,4,4,4,5,5,4,5,5,1,1,5,5,1,5,4,1,1,1,1,5,5,4,1,4,4,3,4,4,5,5,1,5,5,5,5,5,1,4,4,5,5,5,5,1,5,1,5,4,4,4,4,5,4,1,5,5,5,1,5,2,5,0.0459437724957602,-0.130481592036756,-1.20857102464656,0.46605368961681,-0.478637368912654,-0.0754996318295363,-0.395207787879289,0.356201815469092,-0.115730136362837,0.56607336062549,-0.0977179208754135,3,1,5,4,3.75,4.5,4.71428571428571,3.16666666666667,5,4.5
"273",273,1,2,2,4,5,4,4,5,1,1,1,5,5,5,5,5,1,1,1,1,5,1,1,1,1,5,1,5,1,1,5,5,5,5,3,5,2,2,4,2,5,2,3,4,3,2,3,3,3,2,4,3,4,5,5,5,5,4,3,4,4,3,-0.440758196306944,0.116373663580744,-1.21636012534606,0.666608273546836,-1.49129847841263,-0.505622127577242,-1.35657259199208,-0.353890990889733,-0.704487605905867,-0.801576354371855,0.450367290721551,3,1,3,1,4,3.5,4.14285714285714,2.5,2.5,4
"274",274,1,5,5,5,5,4,4,5,3,1,4,1,3,2,5,3,2,4,3,1,3,5,5,5,5,5,5,5,4,3,5,5,5,2,5,5,5,5,3,3,3,5,4,4,4,5,4,1,5,3,4,5,4,3,3,4,5,5,5,5,5,5,0.476073866473605,-0.634953916158036,-0.068306210211722,-0.343087485189226,1.12253200093301,0.484215846259167,1.25516813097274,-0.11447788942331,0.290674804978944,-0.0642769067677446,0.192676038320782,3,1.5,5,5,4,4.5,4,4.5,3.42857142857143,4
"275",275,2,4,5,3,4,4,3,5,1,5,5,1,2,1,5,5,1,5,1,5,5,5,1,5,1,5,1,5,1,1,1,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,1,1,5,5,5,5,3,5,3,5,5,5,5,5,-0.366283380344119,-0.355819803842546,0.007969549549746,-0.313564818296148,-0.746673356009656,-0.525498446883515,-0.927307540156095,0.403286984802545,0.0776586130014667,0.788802612077207,0.313166453523787,5,3,3,3,3,3.33333333333333,4.42857142857143,3.66666666666667,5,5
"276",276,1,4,5,5,5,4,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,4,3,5,5,5,4,5,5,3,5,3,4,4,5,5,5,5,5,5,0.561031136373738,0.578554028275016,0.77409728928431,0.0877877729063563,0.831965110154682,0.631622283031241,0.981530271419697,0.24177081340491,0.119175333911546,0.70903251131644,0.36564433433186,3,3,5,5,5,4.5,4.57142857142857,4,5,4
"277",277,1,3,4,3,4,5,5,4,4,5,5,5,5,5,4,4,1,3,1,1,5,4,3,4,4,4,3,4,5,5,4,3,3,4,4,4,4,4,3,5,5,4,4,3,4,4,4,4,3,3,4,3,2,5,5,4,4,4,3,3,4,3,-0.129049055038385,0.96903719654487,-0.76709714619609,1.03153182918211,-0.436330913855,-0.0426370820861419,-0.434233938886722,-0.440037866978486,-0.2741177255052,-0.264641676115894,0.0402647842327409,4.5,1,3.5,3.5,4,3.2,3.57142857142857,3.83333333333333,4,4
"278",278,1,4,4,4,4,4,4,5,5,3,3,4,4,4,4,4,3,3,3,3,4,5,3,4,4,4,3,4,3,4,4,4,4,3,5,3,4,3,4,4,5,5,4,4,3,4,2,3,1,4,4,4,2,4,4,4,4,4,4,4,4,4,-0.202946005922699,-0.16373429444543,0.0353551258672713,-0.114041023440218,-0.347617768196367,-0.212661443971237,-0.346705323728534,-0.318850873496186,-0.343960692920606,-0.354407352949659,-0.0723955529719444,3.5,3,4.5,4,3.5,3,3.85714285714286,3.33333333333333,3.75,4
"279",279,1,5,5,4,5,5,5,5,4,3,1,1,5,5,5,3,4,5,5,5,5,5,5,3,3,4,5,5,5,3,5,4,5,5,5,4,4,5,1,2,2,5,5,5,2,4,2,5,5,5,2,2,2,5,2,5,3,5,5,3,3,5,0.679389794368478,-0.299410148742167,1.10184961397843,-0.683968386303688,-0.255798234430871,0.193981487763688,-0.154976091429323,-0.297168158257253,-0.111391843457691,0.0434901949794353,-0.041017844228537,4,4.5,5,5,4.75,3.5,3,3.5,4.5,5
"280",280,1,5,5,4,3,5,5,5,3,3,4,4,3,3,4,3,1,3,1,4,5,4,4,3,4,4,1,5,4,1,1,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,4,4,5,0.401030432139253,-0.22719870307844,-0.417431798151394,-0.00314722395644363,-0.679781137879808,-0.271307015942052,-0.593827072555537,0.916459026539934,0.857415259956281,1.13764432494328,1.05892506778527,3.5,2.5,4.5,2.5,3.25,5,5,4.83333333333333,5,5
"281",281,1,2,4,1,4,3,4,5,5,5,4,1,2,1,5,1,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,5,1,1,2,5,5,5,5,3,1,1,3,3,2,1,1,3,1,-0.87814178331654,-0.496711371416527,0.747699796937059,-0.694135261358309,0.948922168820022,0.236603713564269,0.93520663720569,-0.129675980737712,0.501993274096912,-0.174865844292675,-1.62639037045426,5,3,5,5,4,4.25,4.14285714285714,5,3.25,1
"282",282,1,2,5,3,5,5,5,5,1,1,1,1,2,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,4,5,5,5,5,4,5,5,5,5,4,5,4,5,4,2,4,5,5,5,5,5,5,5,4,5,1,5,0.0848967784204845,-0.972985622196331,0.457644735139784,-0.907672800994683,1.07424616303043,0.417606772286871,0.825782886843194,0.546072819737837,0.445926686839117,0.858475470388681,0.824257569872524,3,5,3,5,3,4.33333333333333,4.71428571428571,4.5,5,5
"283",283,1,5,4,5,5,3,4,4,5,5,4,5,4,3,4,3,3,3,3,3,4,5,3,5,5,5,4,4,3,3,5,5,4,4,5,5,5,5,3,4,1,2,4,3,4,5,5,5,5,2,5,3,5,1,5,4,4,1,1,2,1,2,0.181859340562081,0.269289496599051,0.0283551981451328,0.178225210859502,0.612996049978942,0.262852067802398,0.589266210587076,-0.172043262074415,-0.16936294063707,0.236666215164574,-0.924906856344107,4.5,3,4.5,4.5,4.25,5,3.85714285714286,3.83333333333333,4.66666666666667,1.5
"284",284,2,5,5,4,5,1,5,1,2,1,1,1,5,4,5,5,1,1,1,1,3,3,3,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,1,1,5,5,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,0.239978787268004,-0.509882814051995,-1.19664178618859,0.14597502868467,0.350695742465015,0.370467501200707,0.562559318938346,0.313644987705435,-0.148850065418939,0.540261769568719,0.963979415892101,3,1,4,4,4,3.33333333333333,4.42857142857143,3,5,5
"285",285,1,3,4,3,3,3,4,4,3,2,2,4,3,3,4,4,2,1,3,5,5,5,2,4,4,4,2,4,4,1,1,2,3,4,2,5,3,3,3,5,4,5,4,4,4,4,2,3,4,3,3,3,3,5,5,5,5,3,4,3,3,4,-0.592623582891333,-0.445802440529506,-0.115577436279513,-0.274064091668228,-0.483256518178546,-0.313691764623681,-0.549996088583915,-0.388393213057188,-0.110706746002592,-0.440387759858279,0.429149380229966,3,3.5,4,3.5,2.75,3,3.42857142857143,4,3.5,4.5
"286",286,2,5,5,4,5,4,5,5,5,1,1,1,5,1,5,5,1,5,1,1,3,5,1,5,5,5,1,5,1,5,5,1,5,1,5,5,5,5,1,5,5,5,3,5,5,5,4,5,5,4,4,4,5,5,5,4,5,3,3,5,4,3,0.514827843956658,-0.703874119064716,-0.388412389850147,-0.258272242853557,-0.00874803858657852,-0.31507950524638,0.0393793908032059,0.275745778216336,0.519337961820156,0.294557723108515,0.310057639434645,3,1,5,3,2,4.66666666666667,4.28571428571429,4.83333333333333,4.33333333333333,4
"287",287,2,4,4,3,3,4,4,5,3,3,4,2,5,3,4,3,3,2,5,5,3,5,4,5,5,5,4,2,2,1,1,3,4,5,3,5,4,5,3,5,5,5,3,4,4,5,3,5,5,3,4,5,4,4,4,4,5,5,4,4,3,3,-0.420988344087225,-0.123407592389426,0.431649818644094,-0.322798729152057,0.459998017604605,-0.173163761278796,0.27704865135728,-0.0647266597365827,0.448667443425667,-0.00473157669701646,0.0347451037041123,3.5,4,4.5,4.5,2.75,4,4,4.83333333333333,4,3.5
"288",288,2,4,5,4,5,5,5,5,5,4,4,4,4,4,4,4,1,1,2,1,4,5,4,5,5,4,4,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,3,4,4,4,4,4,5,4,5,0.468387866924443,0.0160475832521934,-0.820450397195015,0.374899434075361,0.390376057959256,0.231037595390444,0.444506558022681,0.565578366327756,0.598526660295754,0.574008600610899,-0.0321470858457877,4,1,5,4.5,4.5,4.5,4.85714285714286,4.83333333333333,4.5,4
"289",289,2,4,3,3,1,2,3,3,5,5,3,4,4,1,3,3,1,2,1,5,1,5,2,5,3,4,4,5,3,2,3,5,3,5,5,5,3,4,5,5,5,5,3,4,3,3,4,3,5,4,4,4,5,2,3,5,1,5,1,1,1,3,-0.886956131198757,-0.175051745603469,-0.447545284846823,0.00840122522037044,-0.328490974878106,-0.131598375224438,-0.390890253006865,0.0641543852889315,0.179197315281332,-0.384432555183035,-1.07964732687011,4,3,4,4.5,4,4.66666666666667,4.71428571428571,4.33333333333333,3,2.5
"290",290,2,5,5,4,5,3,5,5,3,5,3,3,3,3,4,3,3,3,3,3,3,5,4,5,5,5,2,3,1,3,3,5,5,5,5,5,3,3,5,4,5,5,5,5,3,3,4,3,5,3,5,5,5,5,5,5,5,4,3,5,5,5,0.392139804483413,-0.277902788255687,0.0372018266374865,-0.176601575298188,0.292230986363387,-0.126721562682534,0.262504547706503,0.476558399520252,0.307187135182118,0.111142607535287,0.95938882830141,4.5,3,5,3.5,3.5,5,5,4.16666666666667,3.66666666666667,5
"291",291,2,5,5,4,5,5,5,4,4,4,4,5,5,5,5,2,1,3,3,3,4,5,4,5,4,5,3,5,4,2,4,5,4,5,4,4,5,5,5,5,3,5,4,5,3,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,3,5,0.679389794368478,0.655094848695058,-0.182719240611232,0.521453672527771,0.177927571579681,0.170088333560431,0.149565491174465,0.330275536338944,0.555576630950034,0.550582476736538,0.522571907729581,4.5,2,4.5,4,4.5,4.66666666666667,4.42857142857143,4.66666666666667,4.66666666666667,5
"292",292,2,5,2,4,5,5,4,5,4,1,3,5,5,1,5,3,2,1,1,1,5,5,1,5,5,5,3,5,1,1,5,2,2,1,5,5,5,4,2,5,5,5,4,4,2,3,1,5,4,5,5,1,1,4,3,5,5,3,1,1,1,5,0.00519244193463223,0.0451920894858057,-0.912503845782559,0.489210039243679,0.17583992473592,-0.221416481871583,0.0529212215919857,-0.178577403492326,-0.193220794469023,-0.106082450417473,-0.327431647515365,3,1.5,3.5,4,2.25,3.42857142857143,3.85714285714286,3.5,4.2,4.5
"293",293,1,4,4,5,5,4,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,5,0.359010412096639,-0.0398583357452815,1.34923630348078,-0.622289475582357,1.37987806425066,0.81400179156019,1.49303352563481,0.599376245583278,0.870153387741287,1.02452291194362,0.654255052286474,3,5,5,5,5,4.25,4.57142857142857,5,5,5
"294",294,2,3,3,4,5,5,1,5,5,3,3,3,4,4,5,5,3,3,3,5,3,5,5,5,5,5,3,3,3,4,4,4,4,4,5,5,5,3,3,3,5,4,4,3,3,4,4,5,4,4,2,2,3,5,4,4,3,4,5,5,4,4,-0.578953233403525,-0.196492673223512,0.22245553416968,-0.257616670322964,0.590055804339202,0.0685704574270194,0.478671198426194,-0.347318796485474,-0.392529595328319,-0.0247115222200699,0.0752567980416674,4,4,4.5,4,3.75,3.5,3.71428571428571,3.16666666666667,4.5,4.5
"295",295,2,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.323115392693843,1.15295462519703,1.31297498214145,0.0684305351268091,0.922558251820741,0.454659563336684,0.877161638529622,0.610775461592288,0.745235899805884,1.01059747202362,1.4835373091644,5,5,4.5,4.5,4.5,5,4.42857142857143,4.83333333333333,5,5
"296",296,2,4,4,4,4,4,4,5,5,3,3,3,4,4,4,3,4,5,4,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,1,4,5,4,5,4,5,4,4,4,1,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,-0.202946005922699,-0.291741094705878,0.586136189000321,-0.4234726316019,1.01353325831027,0.691457781075469,1.15293608234242,-0.160021100172056,-0.258893185147843,0.0735967747796619,1.4835373091644,3.5,3.5,5,5,5,2.8,3.85714285714286,3.5,4.5,5
"297",297,2,4,4,4,4,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,3,3,3,4,5,5,3,4,5,4,3,3,3,4,5,4,3,3,3,5,5,5,5,3,4,5,3,4,-0.202946005922699,0.466046271200667,0.791259782266186,-0.0971171872468308,1.08686638028649,0.435161580974924,0.968327261391888,-0.377380098050141,-0.127208843819387,-0.237734462755979,0.605594213798324,4.5,4.5,4.5,5,4.25,3.75,3.42857142857143,4,3.75,4.5
"298",298,2,4,3,3,4,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,5,5,5,4,4,5,4,4,5,5,4,4,4,5,5,4,5,-0.609489166552931,-0.0942118179340918,0.243126502531259,-0.170753242437149,-0.538618888538048,-0.18167639621658,-0.507666926421935,0.0882474981434582,0.0974354088021112,0.253888057754069,0.571267473265881,4,3.5,3.5,3,3.75,4.33333333333333,4.28571428571429,4.16666666666667,4.33333333333333,5
